Unnamed: 0,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Precision,Recall,F1_Score,Accuracy,AUROC,Features,Classifier,Scenario,Vectorizer,N-Grama,scenario,classifier,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max
16.0,0.76,0.7159090909090909,0.6951219512195121,0.7777777777777778,0.7261146496815286,0.7455621301775148,0.7159090909090909,0.7777777777777778,0.7455621301775148,0.7361963190184049,0.8154170430593194,"qtd_friends, qtd_reviews, qtd_photos, rating, user_has_photo",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
17.0,0.7307692307692307,0.7058823529411765,0.6951219512195121,0.7407407407407407,0.7125,0.7228915662650603,0.7058823529411765,0.7407407407407407,0.7228915662650603,0.7177914110429447,0.8119542306534175,"qtd_friends, qtd_reviews, qtd_photos, rating",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
18.0,0.8115942028985508,0.723404255319149,0.6829268292682927,0.8395061728395061,0.7417218543046358,0.7771428571428571,0.723404255319149,0.8395061728395061,0.7771428571428571,0.7607361963190185,0.8407106293285155,"qtd_friends, qtd_reviews, qtd_photos",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
19.0,0.8235294117647058,0.7263157894736842,0.6829268292682927,0.8518518518518519,0.7466666666666667,0.7840909090909091,0.7263157894736842,0.8518518518518519,0.7840909090909091,0.7668711656441718,0.8616380608250527,"qtd_reviews, qtd_photos",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
20.0,0.7971014492753623,0.7127659574468085,0.6707317073170732,0.8271604938271605,0.728476821192053,0.7657142857142857,0.7127659574468085,0.8271604938271605,0.7657142857142857,0.7484662576687117,0.8117283950617282,"qtd_friends, qtd_reviews, qtd_photos, rating, user_has_photo, word_count, capital_count, punctuation_count",Random Forest,User,,,,,,,,,,,,,,,,,,,,,
21.0,0.8260869565217391,0.7340425531914894,0.6951219512195121,0.8518518518518519,0.7549668874172186,0.7885714285714285,0.7340425531914894,0.8518518518518519,0.7885714285714285,0.7730061349693251,0.831150255947004,"qtd_friends, qtd_reviews, qtd_photos, rating, word_count, capital_count, punctuation_count",Random Forest,User,,,,,,,,,,,,,,,,,,,,,
22.0,0.7971014492753623,0.7127659574468085,0.6707317073170732,0.8271604938271605,0.728476821192053,0.7657142857142857,0.7127659574468085,0.8271604938271605,0.7657142857142857,0.7484662576687117,0.8282143932550435,"qtd_friends, qtd_reviews, qtd_photos, word_count, capital_count, punctuation_count",Random Forest,User,,,,,,,,,,,,,,,,,,,,,
23.0,0.8059701492537313,0.7083333333333334,0.6585365853658537,0.8395061728395061,0.7248322147651006,0.768361581920904,0.7083333333333334,0.8395061728395061,0.768361581920904,0.7484662576687117,0.822342667871123,"qtd_friends, qtd_reviews, qtd_photos, word_count, punctuation_count",Random Forest,User,,,,,,,,,,,,,,,,,,,,,
24.0,0.7777777777777778,0.7142857142857143,0.6829268292682927,0.8024691358024691,0.7272727272727273,0.7558139534883721,0.7142857142857143,0.8024691358024691,0.7558139534883721,0.7423312883435583,0.8232460102378801,"qtd_friends, qtd_reviews, qtd_photos, word_count",Random Forest,User,,,,,,,,,,,,,,,,,,,,,
25.0,0.7941176470588235,0.7052631578947368,0.6585365853658537,0.8271604938271605,0.72,0.7613636363636362,0.7052631578947368,0.8271604938271605,0.7613636363636362,0.7423312883435583,0.8464317976513098,"qtd_reviews, qtd_photos, word_count",Random Forest,User,,,,,,,,,,,,,,,,,,,,,
26.0,0.75,0.6923076923076923,0.6585365853658537,0.7777777777777778,0.7012987012987012,0.7325581395348836,0.6923076923076923,0.7777777777777778,0.7325581395348836,0.7177914110429447,0.7946401686239084,"qtd_reviews, word_count",Random Forest,User,,,,,,,,,,,,,,,,,,,,,
27.0,0.8727272727272727,0.6851851851851852,0.5853658536585366,0.9135802469135802,0.7007299270072993,0.7830687830687831,0.6851851851851852,0.9135802469135802,0.7830687830687831,0.7484662576687117,0.7834989461005721,"qtd_friends, qtd_reviews, qtd_photos, rating, user_has_photo, word_count, capital_count, punctuation_count",SVC,User,,,,,,,,,,,,,,,,,,,,,
